frame: 0
-160.579 -46.651 62.3025
-2.61351 131.239 69.1313
-124.592 -114.82 -81.9002
-119.714 50.7375 -89.6429
25.4536 88.9259 -107.316
85.3358 73.3964 49.1362
-0.720912 126.463 102.589
-104.765 56.3973 -81.9781
-135.702 -11.8595 -63.9435
-56.9455 -96.0201 -52.7888
128.286 -71.3149 -132.796
-21.7374 41.24 40.787
-125.582 41.9279 -40.5491
94.8156 99.8656 64.3232
-79.4929 150.594 -13.0428
60.7304 105.274 113.584
-35.984 84.6668 -131.469
122.997 63.2052 135.607
-97.3378 100.331 113.693
-131.692 -131.621 -5.2697
-6.72625 77.8828 100.897
-132.939 -74.1389 -102.007
-106.077 62.2798 -107.992
-148.892 -34.3 -21.4975
68.9917 65.6466 -79.6242
-99.778 -98.9288 -121.47
-109.986 39.5073 50.7295
-122.943 -70.43 113.288
61.0891 79.053 59.841
49.597 6.5125 -106.44
56.1675 -61.4536 -31.826
86.998 -27.1646 137.848
-1.71327 132.119 -29.2782
56.2349 35.3709 37.6871
56.5122 -14.3817 64.0497
42.2319 -81.5535 121.774
17.7597 -35.186 129.5
-19.5711 30.0835 71.5564
-12.128 120.825 125.751
14.9603 -28.6026 -53.8556
-32.9466 42.6792 3.00176
131.006 -113.81 16.7278
118.983 101.138 -80.5446
-80.0641 -99.6032 62.3152
-1.21297 56.25 -1.37987
-100.442 -143.199 -105.646
-35.1232 -138.37 26.4413
-48.0128 -36.4081 0.673391
114.247 -97.0347 82.4968
115.553 -49.124 -100.497
2.82702 -121.211 1.71691
96.9152 -64.3568 -61.194
44.3637 -125.299 -72.3971
-9.8323 36.9386 76.623
-67.4047 28.8614 121.399
83.8921 31.4146 122.94
110.098 5.71651 49.2975
68.2496 17.0121 -7.94704
52.2231 138.02 -115.591
-31.9961 -69.1095 69.3721
-91.798 95.0509 -124.684
136.748 50.5977 85.7893
48.6373 72.9305 -78.6201
71.3006 8.27214 109.031
-51.7908 -4.06012 -38.6532
58.7692 27.608 75.4732
-65.5672 -81.993 -68.2446
-34.4187 94.78 93.4284
10.7888 141.374 -49.4852
32.482 -91.8379 -68.5427
-64.2983 -105.623 -51.4245
-108.755 -38.7311 99.855
136.697 65.3959 -98.4373
-5.07078 -69.9046 -32.185
-67.2309 -34.0742 -116.897
-1.68719 -11.1994 24.9553
-105.258 29.5414 109.575
120.672 -88.4436 -89.6666
-1.99753 -141.395 -60.8417
-42.3531 116.764 -118.15
-67.2925 -74.2355 -79.8357
-133.18 99.4974 110.293
81.4809 139.005 11.5581
103.367 -2.14005 -87.878
-44.0326 126.054 -84.4492
-30.5929 10.0886 -130.981
124.371 89.7775 88.1603
45.9865 107.316 0.714384
53.6385 -126.223 16.2639
-3.08866 68.4355 147.332
141.674 -7.36444 79.0012
-28.6657 58.8364 -40.1602
81.9469 79.051 85.5371
-70.3078 -135.112 41.3545
113.512 122.747 -24.8859
11.3033 -132.816 -52.4406
-29.3942 -71.6512 116.204
146.747 -25.338 -43.6682
46.3035 -93.3234 35.8829
-120.18 58.4362 103.905
-118.338 15.9835 79.9687
41.8023 -41.8045 -71.7062
-121.955 53.608 -84.9861
120.834 82.5538 8.70865
-112.24 -73.6202 -71.0193
-39.1873 -24.2731 -12.5759
-74.6039 146.867 -31.9894
-32.1943 -23.5832 124.055
29.3026 122.483 69.1833
-41.6523 89.6206 -108.454
-33.7361 -27.5808 -77.3479
97.7315 -56.9305 -81.7886
70.8262 110.525 39.9413
38.6358 -138.475 42.3846
-33.9418 -42.8926 88.9736
98.1032 35.771 -94.4093
28.4927 93.7016 9.81814
-94.2824 16.2119 76.7846
123.448 -69.3738 -70.4576
-24.3659 -66.9212 -27.3088
-148.399 64.6551 -24.6075
-24.2288 -139.303 35.0736
45.9395 45.1761 -44.9818
18.8826 96.0829 -42.1371
-41.6196 -144.013 -35.0472
152.629 19.2082 53.6915
-58.5315 -46.9485 -108.634
-4.85207 -88.1283 -69.897
-78.0874 38.3232 -31.208
-19.8793 69.8402 72.9012
-100.775 -72.8135 -83.6208
-23.8579 44.2605 -29.1702
16.91 -30.1652 -93.2561
109.466 -90.9771 -129.77
-32.3574 -146.898 86.0532
-111.706 -1.85148 -106.58
-21.6928 132.751 67.7361
-64.3634 88.8065 127.635
80.7994 -34.8822 -17.8021
1.87279 38.7309 -122.668
-19.9111 -87.6819 -114.667
-100.233 -105.826 -26.1039
-123.648 -77.6048 111.849
-103.197 18.6988 -70.5799
79.8762 -119.927 -20.6599
48.9948 -109.479 88.003
38.0389 131.228 -45.7216
69.9954 -107.418 -113.087
-147.523 10.3306 36.7476
-74.2557 83.5941 -3.6424
-1.13918 -69.7346 -59.6533
-46.2309 102.575 73.7863
-46.5415 67.0914 56.2788
83.5249 -74.3355 11.9089
-12.0511 -141.581 -39.426
-153.084 -147.902 -42.3295
68.8658 -102.983 95.7956
-6.71296 104.486 -14.2973
30.391 -53.7996 51.6066
-61.1631 -12.8926 7.42428
-79.6801 8.37598 -83.0987
-92.2674 -45.6294 73.9898
91.5402 -38.8378 57.794
-34.6686 -139.286 -54.1893
-48.6291 -46.7417 -127.2
115.188 -83.9885 16.8383
101.197 -111.947 39.5062
-39.0478 -25.3797 -34.417
-15.8554 60.1373 11.2571
114.53 75.3599 113.828
5.52136 80.9816 79.6644
29.4806 -100.096 69.5625
44.7098 98.7143 -80.1346
-62.1662 29.2898 -90.6223
5.30501 114.508 -10.1757
133.613 35.046 9.14278
-1.94875 -76.8579 -93.6676
-25.4673 -124.438 96.4818
-24.3552 71.5196 -103.607
-1.80135 100.98 -13.3821
24.4309 -76.1983 -40.4328
88.4731 -67.8321 -134.23
124.59 36.6448 -33.7816
-89.853 -15.3616 -134.987
-41.1117 11.6324 18.4132
9.38827 29.3781 -26.2302
-123.185 117.763 -83.8366
-55.1206 -5.8394 96.8874
72.7038 -117.805 -45.1721
-25.2585 -92.6868 91.4822
110.959 -121.112 -58.4383
-44.1209 -10.008 108.846
-36.8841 137.049 62.4829
-55.6366 52.4167 22.8684
-19.0677 -45.3565 -57.2182
8.66247 88.5516 69.708
-19.8176 -12.2808 -159.672
120.189 16.0081 -8.64799
109.775 -93.6425 56.6697
-127.211 71.8722 -17.9019
-133.09 17.9404 6.17279
75.7202 111.761 -133.694
-96.1246 81.5183 -74.2416
-68.9091 -90.3438 33.6506
62.2906 39.0604 -121.657
51.9392 72.8947 -36.3973
27.9846 -110.899 43.9439
-29.2964 69.9753 -118.223
-72.3589 40.2451 104.196
108.921 -73.2099 -44.1421
-84.4541 130.44 -85.3829
-30.0376 26.7665 128.938
-49.5073 63.2378 -47.7823
-26.688 11.264 121.449
-137.516 -40.8023 44.4663
-108.936 -146.537 49.8945
-60.516 23.0874 -5.66993
-126.912 -66.0912 -2.77517
-84.9487 113.881 -24.032
-70.7191 -40.6358 25.5779
14.821 125.188 121.032
-133.234 107.955 -41.951
-110.577 71.2829 29.359
-19.0999 -41.9371 -136.507
87.6738 -2.99069 -15.6726
-93.2044 -33.9184 76.7704
4.69219 0.790583 118.55
58.9737 55.1377 33.5711
55.8598 -116.868 91.5587
121.802 95.9001 116.976
130.407 20.5114 17.2178
-152.092 41.1323 33.7485
-41.338 107.11 -10.6578
74.0081 124.735 -46.3547
-39.7645 58.5424 99.0852
55.7097 -91.259 -111.115
91.4775 -112.019 -125.417
-103.365 23.0606 43.1089
-26.3386 40.733 134.927
-31.2691 26.9024 40.0439
-21.6861 134.997 -46.254
-73.7634 -42.3643 -14.6575
-107.847 -103.061 26.0909
87.7868 -24.8942 155.407
50.2335 25.918 -98.2657
-12.3313 -6.06869 -101.179
-86.4353 -17.9878 59.8927
-57.4441 49.6133 107.604
-85.9385 67.3735 -104.119
-86.8553 19.4705 -51.9191
65.1109 -49.7696 -10.0788
20.2684 90.2909 119.076
-34.0515 9.27594 -108.271
38.0744 37.6007 -135.315
-44.1643 -15.9094 -88.4814
118.546 -111.109 -88.3098
-5.72202 -59.2863 70.2584
80.3522 -105.439 44.8508
12.458 -12.9296 20.4852
41.4384 -78.9856 -36.6298
120.284 62.9601 -97.9085
-134.282 -28.0854 -1.48594
-5.29714 -118.248 -6.94289
-3.99589 -15.2162 2.70442
-24.1819 94.3711 25.5146
-65.4173 9.42488 -96.8913
-71.3918 -67.6504 -17.1765
-66.3652 -109.175 95.336
34.2454 27.9863 -95.0035
62.4885 65.9755 64.4835
124.051 -80.7153 -10.1578
-48.9988 -55.6954 -78.8156
3.53972 52.2116 100.92
73.1303 -129.489 -87.3725
-40.538 -9.77856 10.8322
-8.07349 78.8729 -11.6439
63.993 -12.2947 -13.9029
10.2813 2.83724 -59.1493
48.3495 -72.0461 -6.85295
-37.561 -9.89579 -79.1458
-79.251 36.9769 27.4569
-4.03951 -101.239 -47.4592
75.6855 33.041 111.851
-87.2941 -31.6559 62.2994
-11.6465 -43.0221 23.1311
94.1778 -24.0694 -132.155
-33.4814 49.4337 -101.742
-28.9454 118.389 53.2704
47.4835 -32.7446 132.736
-63.1652 5.63903 73.7729
-99.101 -124.579 -7.34553
32.5038 -64.6519 121.675
-130.115 117.744 0.761144
36.4825 25.783 68.8152
89.0379 -59.3388 -21.5993
-94.9876 52.4891 -87.0027
-49.8171 110.636 -36.3644
-98.9712 -123.138 -109.236
104.725 -30.4444 -4.00727
-123.846 -6.69983 1.76362
-130.902 103.071 7.08847
-44.3596 7.79708 -58.4728
158.502 -46.88 27.9995
42.6168 -130.705 26.2136
-14.5685 126.235 82.2609
27.4111 130.312 -26.1936
-81.7606 41.5507 67.7998
-53.2272 81.6265 15.2324
-57.4163 38.4891 -126.832
-2.15635 -8.36074 -114.488
-104.848 -100.113 -68.4638
50.744 -77.7103 18.3135
-33.7174 36.8762 -25.3147
71.7682 -13.3382 -119.002
118.912 -128.588 -23.2628
26.8075 -138.273 -41.432
17.8293 105.364 52.8692
-149.604 30.9151 30.5344
-61.0578 -87.5015 -121.833
-66.0621 -42.8533 51.3033
-43.8049 -35.2519 30.4754
115.235 123.515 61.0838
89.0664 4.39281 17.4542
-77.6549 -124.139 -40.1365
99.5067 67.6139 14.4023
-117.611 -0.712671 -18.6943
63.8711 -120.203 102.334
-40.0739 -74.875 -134.024
-64.3172 5.78594 -121.438
60.5677 -14.7739 -116.462
-80.8635 96.652 21.7501
36.8937 -89.875 6.514
144.565 1.51598 -14.2234
10.8601 -36.052 -100.605
19.0838 82.9909 27.7238
123.272 37.2415 -14.5926
76.7698 -20.1277 -34.0168
97.695 15.0713 79.2234
39.3837 128.427 -82.8032
-14.7642 95.5106 -55.1227
-108.907 129.631 -58.7099
-90.8679 -124.083 -63.4762
92.7692 94.2551 -32.781
-114.679 -93.6045 73.8964
76.3784 18.3841 57.7044
-103.211 -38.0838 76.2796
-40.9262 -71.6804 -10.7725
-110.171 -111.378 -0.113135
14.5454 82.0768 20.1615
-57.9479 113.539 -95.3658
70.9121 36.9689 -3.46746
-86.1574 60.1204 -121.132
29.022 32.0972 135.501
62.0624 4.37494 121.946
-89.2906 7.05898 61.679
-60.2101 34.88 33.2153
-122.513 110.544 110.742
-7.99131 -99.3932 115.943
-62.4314 119.89 -97.6437
77.6664 -89.697 -33.6064
-84.1368 13.5722 -41.7633
-115.949 113.036 -79.8906
-52.453 -134.311 -110.296
-113.749 85.0292 20.6196
-82.7177 -120.885 -111.317
24.5939 6.89687 82.1069
65.7357 -46.8572 71.246
45.2114 89.999 95.0471
81.1975 121.962 -47.8567
11.0531 11.6707 -116.141
-69.0355 -105.723 -33.0714
124.809 -36.4639 2.17314
-61.9944 26.4693 127.362
116.654 109.487 -49.1069
12.6815 109.245 -74.9172
78.0097 114.99 46.7327
-0.281986 -22.3528 -25.9889
-97.0072 -34.2064 -84.6565
66.411 30.3117 -21.6055
40.0729 92.5662 60.5449
-117.118 -13.5944 10.3309
-22.8576 0.771335 56.7726
-66.9913 46.5778 84.8051
-22.5642 64.6117 -28.4399
-12.1025 -102.11 -17.8455
114.939 -65.381 46.674
-26.3727 -112.815 -72.6676
-76.0234 106.819 103.623
23.0301 37.559 14.1185
-31.1772 -89.1175 -113.012
-79.5992 29.15 -19.8495
82.9887 -54.1569 48.0532
-63.7164 6.09487 -40.6028
4.1753 2.22091 -32.2731
-28.9243 -63.0662 17.1514
4.12013 30.3736 -17.2539
-69.0951 112.583 -72.0143
-22.2929 -53.6473 -45.2746
-7.54176 -22.4999 -83.9833
-21.9424 -62.4987 -9.77847
22.1175 -43.4538 90.4199
122.811 36.7656 -72.0916
86.3037 104.487 78.6934
4.98288 -17.2446 109.962
-66.2489 3.14976 92.4285
-75.2874 124.156 -55.2994
-29.9475 -31.669 124.551
53.491 87.8867 -130.672
50.1948 85.5652 5.92098
73.9373 -50.062 12.7405
123.733 16.0293 69.3343
95.3554 10.0429 -61.3297
-30.3587 9.86905 -32.7878
-41.4553 92.4201 -9.08784
-22.9514 80.0511 -101.698
66.5988 -112.656 72.0332
-81.7268 35.3758 8.35573
21.242 -92.2129 8.62717
18.7098 -121.506 75.7276
55.9398 82.2533 -15.7898
-50.9607 -107.233 20.5352
-90.43 -50.2728 51.5016
72.2006 93.825 118.809
-19.5773 43.0274 -79.8196
41.5629 75.6689 27.5772
120.114 2.7502 52.1036
-5.33628 119.314 31.9127
-6.28504 3.51311 -47.0285
29.7227 20.936 -18.1872
20.3507 -76.2296 97.5143
19.5672 133.265 25.7127
75.0574 115.501 -49.7599
-114.601 -15.5105 -34.9214
-36.4344 8.7094 -93.4611
146.67 3.08515 84.6896
115.508 14.9709 -98.8967
-68.0689 104.539 -16.2091
-92.4605 112.604 45.7987
-128.979 -21.0803 127.69
83.0782 60.3247 -117.674
12.62 61.6021 34.414
117.178 10.5272 40.3876
72.1109 5.84651 -53.8843
118.289 -14.2692 88.0787
62.1198 45.5721 13.5701
-109.662 102.751 76.7852
-81.5094 -98.3236 33.5476
80.792 38.8408 67.1639
23.5327 116.607 -4.99228
-105.238 77.5679 103.159
-127.234 60.703 24.3427
90.9043 -82.4013 -123.741
-70.7217 -60.0083 -109.108
-69.7354 58.4817 -55.4283
103.234 -10.0693 -100.248
-45.953 -66.7335 -51.3891
-32.4495 114.565 -76.212
92.2702 -120.42 100.331
-111.779 75.1973 67.3525
-83.5024 122.321 -116.053
-26.7273 127.421 1.69266
-101.291 7.66579 109.529
124.696 -9.40588 23.8266
-47.648 -107.012 105.296
-12.0512 -124.778 -103.12
17.4348 -12.6719 93.213
41.8013 45.7012 -55.8732
90.8207 54.9879 -44.4428
52.9359 30.9648 18.4706
-43.6407 46.4454 -63.3384
132.148 -60.6347 -42.2208
-89.0735 64.8455 -112.894
51.0598 76.1817 58.5683
-118.667 21.6478 20.6671
44.8436 101.634 -23.7125
-122.699 56.6332 64.5967
30.2915 -71.3548 -112.022
-62.8834 22.0324 64.4579
-41.2434 73.5798 113.955
73.2876 2.87408 12.0609
-97.914 71.2159 94.8605
-79.5011 104.174 -28.1735
-117.921 33.4709 67.3556
-87.0605 -34.4454 -107.871
38.5743 -128.506 -18.3505
87.4543 -72.988 36.8669
3.76483 23.7128 -95.5014
91.1429 -59.7711 -74.2152
-46.3073 17.8217 -55.9296
97.2434 99.9637 -119.391
-106.511 88.3118 -2.45073
74.9075 -30.6112 -100.045
139.518 -35.1154 133.252
-94.4706 71.5547 -51.9544
90.2438 86.3659 -64.6034
-47.2744 2.50456 -10.8119
101.061 61.0462 86.6676
-117.436 -30.9243 -3.90134
-94.0348 -15.2931 -62.9644
-89.3339 -25.9676 16.1602
62.6619 115.624 13.2425
-127.653 -43.2037 50.1105
-24.0042 125.127 4.56659
108.52 15.9684 -68.5163
91.1726 77.7536 115.113
102.78 -45.955 -112.003
49.699 -59.1995 36.3582
13.1162 34.6835 -84.4805
-90.3206 129.151 -76.2562
-81.0073 106.613 28.507
39.8151 124.36 109.831
-28.1596 107.262 52.2451
22.429 -68.5369 -116.382
2.50772 71.3563 -30.0637
42.5855 75.1112 -103.025
4.08448 -83.4709 -7.39608
104.291 -2.66217 -2.86068
37.4541 -3.61831 28.0298
-36.8067 10.5078 -81.4424
-117.508 -27.0977 -29.9867
76.516 19.3812 -38.6737
78.3138 5.4853 -88.8343
-96.4531 107.715 -24.4107
58.8302 20.5283 -33.2991
160.709 -109.718 68.0536
-21.5273 -80.0174 13.2413
-109.515 -11.3682 96.8604
-32.9228 -109.313 -13.6308
-23.4139 69.3001 82.7045
40.1295 60.1971 53.7912
22.2617 28.2134 94.5141
32.6066 43.4245 -122.832
-92.0841 104.189 -84.6089
88.2467 -4.54314 58.7873
-82.1829 -128.769 12.633
61.0092 -11.8402 -96.9647
35.2706 54.4747 121.092
-73.6025 -30.6809 -34.1295
-42.8067 95.9232 20.8427
24.7752 -44.5347 12.8704
105.841 -36.0345 100.284
-25.8424 -25.7631 -26.917
-77.0311 -86.9501 -66.2947
-103.965 -51.3465 -82.6002
-46.5255 107.902 -61.4069
59.1878 -41.3226 -68.2864
-76.5556 -79.6706 96.6397
8.37451 49.7118 -66.1061
33.1797 93.8647 87.3125
148.46 -27.8872 -48.0794
27.3035 -1.94147 50.8638
8.97404 43.9652 121.096
92.7648 -92.9235 -12.6158
-72.5729 86.2291 -63.4651
71.1733 -96.0216 85.7384
-85.4456 -87.8471 94.3797
-44.2068 -26.9319 106
48.102 -101.867 45.1874
-3.28668 -83.2421 55.7331
-83.926 -72.4476 114.107
-106.785 -19.3921 -82.4618
68.4355 -79.1951 17.9042
-43.1006 -11.1529 -114.52
110.133 90.8283 78.9442
26.8899 -56.6302 -34.5339
-89.4422 -76.7612 -68.9389
-51.7219 -86.6685 107.504
-109.211 -18.2866 107.131
-46.8286 -64.122 73.5101
-4.9283 123.169 -96.7891
-104.843 -68.6455 -9.06968
27.0696 -82.0137 43.6273
-121.058 95.4408 -27.7842
-115.224 -9.3742 45.6389
-57.5272 110.053 36.7122
-25.1975 -55.1639 49.9436
110.438 -44.933 127.753
-50.1732 -115.572 7.0769
52.7873 61.03 102.772
-91.0175 -14.1999 52.6383
85.7624 -70.2193 -66.1699
92.2841 -3.00412 108.379
-90.6025 -12.1533 91.0302
57.1081 -50.3205 6.67345
35.5372 -51.2425 48.1167
44.1744 -102.22 97.6642
-121.918 -85.0656 -26.1899
-34.85 -90.3706 45.9249
